ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,PASSENGERS
13158,10423,2562.0
13204,13198,2562.0
13851,11278,2562.0
13930,10529,2562.0
13930,15370,2562.0
13931,11618,2562.0
14524,11433,2562.0
14730,14100,2562.0
15304,11697,2562.0
10466,14108,2563.0
10721,11624,2563.0
11433,12945,2563.0
11618,14321,2563.0
12266,10994,2563.0
12523,14747,2563.0
12728,12819,2563.0
12889,13930,2563.0
12889,14908,2563.0
13198,10140,2563.0
13487,10792,2563.0
14107,12889,2563.0
14193,13204,2563.0
10140,13930,2564.0
10466,15008,2564.0
11057,15412,2564.0
11193,14100,2564.0
11292,15412,2564.0
12264,12397,2564.0
13851,11292,2564.0
13891,14771,2564.0
14082,10431,2564.0
14082,12917,2564.0
14761,11537,2564.0
11057,12448,2565.0
11193,13930,2565.0
11540,12892,2565.0
11986,12889,2565.0
11986,13487,2565.0
12264,14843,2565.0
12266,13244,2565.0
12266,15370,2565.0
12478,15024,2565.0
12945,10397,2565.0
13487,12264,2565.0
14107,15023,2565.0
14112,15096,2565.0
14122,14100,2565.0
15096,12953,2565.0
15304,13931,2565.0
10140,10800,2566.0
10620,14869,2566.0
10721,14100,2566.0
10821,13930,2566.0
11042,14100,2566.0
12264,11995,2566.0
12448,11057,2566.0
12889,11986,2566.0
12945,14112,2566.0
13204,11042,2566.0
13476,14107,2566.0
13487,12889,2566.0
13495,13487,2566.0
13930,15024,2566.0
14100,10785,2566.0
14492,11697,2566.0
14570,14747,2566.0
14831,12982,2566.0
10140,10800,2567.0
10146,10397,2567.0
10397,10423,2567.0
10466,11423,2567.0
10529,10994,2567.0
11042,10721,2567.0
11042,12264,2567.0
11057,15380,2567.0
11298,13495,2567.0
11298,13577,2567.0
11995,14100,2567.0
12191,14685,2567.0
12244,14635,2567.0
13256,12266,2567.0
14057,11638,2567.0
14100,10431,2567.0
14107,11193,2567.0
14108,14082,2567.0
14869,10800,2567.0
16869,13487,2567.0
10397,13495,2568.0
11292,13487,2568.0
11292,13495,2568.0
11298,15074,2568.0
11637,14112,2568.0
11986,13204,2568.0
12244,13577,2568.0
12266,13930,2568.0
12951,11298,2568.0
14082,14259,2568.0
14112,14512,2568.0
14685,13232,2568.0
14771,10713,2568.0
15016,11433,2568.0
15074,11298,2568.0
15304,10994,2568.0
15624,11057,2568.0
10299,10245,2569.0
10397,12244,2569.0
10434,12264,2569.0
10994,14307,2569.0
10994,15304,2569.0
12264,10792,2569.0
13198,11292,2569.0
13342,11278,2569.0
14100,11433,2569.0
14771,14908,2569.0
14869,10849,2569.0
14869,13486,2569.0
10158,14027,2570.0
10466,13433,2570.0
11057,12323,2570.0
11292,11097,2570.0
11433,14679,2570.0
12266,12478,2570.0
12266,13495,2570.0
12339,11433,2570.0
12478,13931,2570.0
12896,11292,2570.0
13891,14057,2570.0
13930,12339,2570.0
13930,13367,2570.0
14869,14771,2570.0
10849,12892,2571.0
11057,11617,2571.0
11278,11986,2571.0
11433,14107,2571.0
11986,14986,2571.0
12264,10434,2571.0
12264,11057,2571.0
12892,14057,2571.0
12892,14747,2571.0
13244,12266,2571.0
13342,14100,2571.0
13930,11298,2571.0
14307,13577,2571.0
10431,10721,2572.0
10599,13303,2572.0
10821,13930,2572.0
11109,13930,2572.0
11278,14492,2572.0
11996,13930,2572.0
13198,10800,2572.0
13487,14082,2572.0
13495,10821,2572.0
13930,10693,2572.0
13930,10721,2572.0
13930,11612,2572.0
14082,14696,2572.0
14100,11066,2572.0
14112,12544,2572.0
14492,10423,2572.0
14524,11292,2572.0
15096,10721,2572.0
10693,14100,2573.0
11292,11865,2573.0
11423,14082,2573.0
11540,11298,2573.0
12451,12478,2573.0
12891,11298,2573.0
12917,14082,2573.0
12953,14100,2573.0
13198,13342,2573.0
13232,13851,2573.0
13487,11057,2573.0
13487,11977,2573.0
13851,14869,2573.0
13891,14107,2573.0
13930,12953,2573.0
13931,13204,2573.0
14107,14747,2573.0
14761,11423,2573.0
15016,13930,2573.0
10529,13577,2574.0
10721,11298,2574.0
11193,12889,2574.0
11298,15074,2574.0
11433,13303,2574.0
11618,11995,2574.0
11618,11996,2574.0
11986,11618,2574.0
12945,14112,2574.0
13495,14679,2574.0
13930,15380,2574.0
14869,15389,2574.0
10423,13303,2575.0
11298,15074,2575.0
11433,11057,2575.0
11977,11433,2575.0
13487,10299,2575.0
13930,14524,2575.0
14082,11423,2575.0
14512,14082,2575.0
14576,10721,2575.0
15401,11298,2575.0
11278,14100,2576.0
11292,11884,2576.0
12266,10279,2576.0
12892,14698,2576.0
13277,11298,2576.0
13930,10792,2576.0
14100,14122,2576.0
14122,13487,2576.0
14689,11292,2576.0
10423,14107,2577.0
11146,10397,2577.0
11278,12217,2577.0
11298,10299,2577.0
11618,10792,2577.0
11823,14761,2577.0
12451,13931,2577.0
12478,14908,2577.0
12992,11057,2577.0
13244,13930,2577.0
13487,10631,2577.0
13495,10821,2577.0
14321,11618,2577.0
14869,10849,2577.0
14908,14107,2577.0
15370,10423,2577.0
10721,15096,2578.0
11278,15096,2578.0
11298,10747,2578.0
11298,11905,2578.0
11298,13232,2578.0
11697,10135,2578.0
12191,10800,2578.0
13204,14193,2578.0
13851,10423,2578.0
13930,13487,2578.0
14574,13930,2578.0
14730,11278,2578.0
14761,12544,2578.0
14831,14107,2578.0
14986,10529,2578.0
10868,12953,2579.0
12889,14683,2579.0
12953,10431,2579.0
14027,12244,2579.0
14730,11278,2579.0
15096,11278,2579.0
15096,14112,2579.0
10721,14730,2580.0
11057,10431,2580.0
11298,11624,2580.0
11986,13930,2580.0
12889,14908,2580.0
12892,11603,2580.0
12953,11423,2580.0
13204,12217,2580.0
13244,12266,2580.0
13495,12266,2580.0
13930,12945,2580.0
14100,11995,2580.0
14107,15376,2580.0
14524,13930,2580.0
14747,14869,2580.0
14869,14100,2580.0
11233,11292,2581.0
11292,13232,2581.0
11433,13931,2581.0
11618,10792,2581.0
11618,11433,2581.0
13930,11109,2581.0
13931,14100,2581.0
14100,11042,2581.0
14100,12264,2581.0
14100,14122,2581.0
15023,14679,2581.0
10423,12889,2582.0
10431,11278,2582.0
10821,13930,2582.0
11057,15624,2582.0
11292,10279,2582.0
11618,10581,2582.0
11865,11292,2582.0
11884,14747,2582.0
12982,14057,2582.0
14057,11603,2582.0
14771,12758,2582.0
14771,14908,2582.0
14986,11278,2582.0
15023,14747,2582.0
10529,12478,2583.0
11057,12266,2583.0
11057,13277,2583.0
11298,10728,2583.0
11612,11057,2583.0
12264,13303,2583.0
12266,12992,2583.0
12478,12266,2583.0
12758,14771,2583.0
12892,14057,2583.0
13029,13930,2583.0
13244,12892,2583.0
13476,12892,2583.0
13485,13930,2583.0
13487,12206,2583.0
13930,10693,2583.0
13930,10721,2583.0
14057,14771,2583.0
14122,14986,2583.0
14635,14307,2583.0
14747,13796,2583.0
15304,13495,2583.0
11278,11066,2584.0
11292,11638,2584.0
11624,14100,2584.0
11697,10994,2584.0
14112,10408,2584.0
14570,12892,2584.0
14679,10423,2584.0
14679,15023,2584.0
14893,12889,2584.0
14908,11433,2584.0
10154,10721,2585.0
10397,13871,2585.0
11298,14843,2585.0
11433,13204,2585.0
11697,13204,2585.0
12191,14685,2585.0
12264,11193,2585.0
12266,14107,2585.0
12892,14570,2585.0
13930,13485,2585.0
14492,11278,2585.0
14524,13930,2585.0
15919,14107,2585.0
11057,11618,2586.0
11278,14492,2586.0
11433,10821,2586.0
11433,14057,2586.0
11624,10721,2586.0
12244,10397,2586.0
12264,10785,2586.0
12264,14574,2586.0
13930,15376,2586.0
14524,12953,2586.0
14633,13930,2586.0
14761,12544,2586.0
14908,12889,2586.0
15304,13930,2586.0
10158,14635,2587.0
10372,13930,2587.0
10372,14771,2587.0
10466,13487,2587.0
10693,12244,2587.0
11423,13930,2587.0
11433,11042,2587.0
12264,14262,2587.0
12402,13830,2587.0
12523,14828,2587.0
12889,10279,2587.0
13232,11298,2587.0
13930,14321,2587.0
14492,10693,2587.0
14524,15304,2587.0
14730,11278,2587.0
14869,15370,2587.0
10423,14122,2588.0
10529,13930,2588.0
10693,14492,2588.0
11109,13232,2588.0
11292,14812,2588.0
11292,14893,2588.0
11618,10792,2588.0
12266,10279,2588.0
14122,13577,2588.0
14771,14679,2588.0
14812,11292,2588.0
10155,11298,2589.0
10423,12266,2589.0
10434,13930,2589.0
10713,14679,2589.0
10994,10529,2589.0
11057,10208,2589.0
11193,11697,2589.0
11433,13487,2589.0
11637,11292,2589.0
11697,14025,2589.0
12264,10994,2589.0
12953,10693,2589.0
13204,14869,2589.0
13891,14771,2589.0
13930,14730,2589.0
14082,12339,2589.0
14107,14747,2589.0
14492,11278,2589.0
14524,13930,2589.0
14685,11618,2589.0
14831,12889,2589.0
15412,11618,2589.0
10257,14082,2590.0
11066,13204,2590.0
11278,13198,2590.0
11278,13487,2590.0
11292,11503,2590.0
11433,11995,2590.0
13303,12323,2590.0
13485,11292,2590.0
13930,14108,2590.0
14679,13495,2590.0
14689,13796,2590.0
14771,15016,2590.0
10693,11298,2591.0
10721,10994,2591.0
10800,13198,2591.0
11292,11865,2591.0
11697,12544,2591.0
12266,12478,2591.0
12278,12266,2591.0
12896,10423,2591.0
13244,11057,2591.0
13930,11423,2591.0
13931,12264,2591.0
14107,11423,2591.0
14747,11193,2591.0
14747,13796,2591.0
14761,12945,2591.0
15016,12889,2591.0
10685,13930,2592.0
11233,11292,2592.0
11292,11423,2592.0
12323,11057,2592.0
12544,14112,2592.0
14057,11433,2592.0
14100,11278,2592.0
14576,13232,2592.0
14869,13486,2592.0
14893,14747,2592.0
10849,12478,2593.0
10994,11433,2593.0
11259,12094,2593.0
11298,15074,2593.0
11618,10785,2593.0
12266,14193,2593.0
12478,12339,2593.0
12889,13244,2593.0
12982,12758,2593.0
13076,13930,2593.0
14082,12945,2593.0
14986,11292,2593.0
10721,13495,2594.0
11140,12266,2594.0
11233,11292,2594.0
11433,10257,2594.0
12266,15376,2594.0
12478,14321,2594.0
13303,15304,2594.0
13487,11433,2594.0
15304,13232,2594.0
10561,14771,2595.0
10721,11259,2595.0
11057,11292,2595.0
12280,10466,2595.0
12391,13577,2595.0
12391,14635,2595.0
12889,11423,2595.0
12982,12758,2595.0
13204,10434,2595.0
13204,14254,2595.0
13232,12889,2595.0
13422,12264,2595.0
13487,13342,2595.0
14107,10561,2595.0
14730,11433,2595.0
15016,12954,2595.0
10397,11641,2596.0
10423,10397,2596.0
11292,12896,2596.0
11697,14730,2596.0
12266,14107,2596.0
13244,13930,2596.0
13930,11003,2596.0
14107,12892,2596.0
14492,11278,2596.0
14492,15304,2596.0
14524,13204,2596.0
14633,13930,2596.0
14761,12544,2596.0
10581,14761,2597.0
10800,14570,2597.0
10990,12953,2597.0
11278,14492,2597.0
11423,13930,2597.0
11433,12173,2597.0
11433,12217,2597.0
11433,13230,2597.0
11540,14679,2597.0
11637,11292,2597.0
12266,11193,2597.0
12266,15919,2597.0
12892,12339,2597.0
12953,10990,2597.0
13342,14635,2597.0
13577,10529,2597.0
13930,15304,2597.0
14869,13342,2597.0
10135,13930,2598.0
10868,12953,2598.0
11278,10994,2598.0
12280,10466,2598.0
12478,11503,2598.0
13198,14747,2598.0
13232,12889,2598.0
13930,14524,2598.0
10140,12478,2599.0
10693,13577,2599.0
11066,13487,2599.0
11292,14986,2599.0
11298,13303,2599.0
11423,10466,2599.0
11697,12391,2599.0
12441,11618,2599.0
13204,10874,2599.0
14100,11193,2599.0
14307,14027,2599.0
14524,11057,2599.0
14893,11292,2599.0
15304,13495,2599.0
10140,14771,2600.0
10792,11292,2600.0
11292,13244,2600.0
11618,14524,2600.0
11884,14831,2600.0
12217,11298,2600.0
13244,13930,2600.0
14025,11697,2600.0
14321,11618,2600.0
14574,13930,2600.0
14730,11697,2600.0
14761,10581,2600.0
14783,15624,2600.0
10397,14574,2601.0
10676,14112,2601.0
11057,14685,2601.0
11298,11481,2601.0
12889,14908,2601.0
12917,15624,2601.0
13930,13367,2601.0
14112,14696,2601.0
14869,10800,2601.0
10140,10800,2602.0
10721,11252,2602.0
11193,12266,2602.0
11292,13433,2602.0
11292,14812,2602.0
11298,10821,2602.0
11433,10693,2602.0
12266,11996,2602.0
13930,10135,2602.0
14082,14122,2602.0
14492,14843,2602.0
14524,12478,2602.0
14730,11278,2602.0
14747,13796,2602.0
14761,11003,2602.0
14771,14107,2602.0
14771,15016,2602.0
10408,12889,2603.0
10994,12264,2603.0
11278,11066,2603.0
11278,14492,2603.0
11433,14150,2603.0
11986,13204,2603.0
12191,10800,2603.0
12266,11057,2603.0
12339,11278,2603.0
12339,13487,2603.0
12889,14893,2603.0
12892,10423,2603.0
14057,10849,2603.0
14082,14512,2603.0
14771,14057,2603.0
15412,13930,2603.0
10800,14107,2604.0
11057,15249,2604.0
11278,13871,2604.0
11977,13930,2604.0
12266,10994,2604.0
13930,11042,2604.0
13930,14730,2604.0
13930,14730,2604.0
14831,11292,2604.0
14843,14100,2604.0
10721,14683,2605.0
11423,12889,2605.0
11638,14679,2605.0
11697,13931,2605.0
11986,12889,2605.0
12266,14492,2605.0
12266,15376,2605.0
12478,14524,2605.0
12892,14893,2605.0
13232,11109,2605.0
13930,11481,2605.0
14100,11066,2605.0
14683,10721,2605.0
14761,14696,2605.0
10397,10721,2606.0
10599,11057,2606.0
11278,13851,2606.0
12264,11624,2606.0
12451,14100,2606.0
13244,12266,2606.0
14107,12892,2606.0
14107,14831,2606.0
14771,12441,2606.0
14869,13830,2606.0
14893,12892,2606.0
10693,10721,2607.0
10693,14492,2607.0
10821,11298,2607.0
11433,12197,2607.0
11637,11292,2607.0
12478,10154,2607.0
13244,11433,2607.0
13264,14771,2607.0
13487,14831,2607.0
13577,14100,2607.0
13930,12992,2607.0
14492,10721,2607.0
14698,14679,2607.0
10994,12191,2608.0
11433,14150,2608.0
11697,15249,2608.0
11986,10466,2608.0
12266,14683,2608.0
12323,14100,2608.0
13830,12402,2608.0
14082,12945,2608.0
14222,12173,2608.0
14307,13204,2608.0
14747,11638,2608.0
10423,14492,2609.0
10599,13930,2609.0
10821,12448,2609.0
10994,12264,2609.0
11298,15304,2609.0
11433,12266,2609.0
12266,14843,2609.0
12478,11298,2609.0
13244,14107,2609.0
13422,12264,2609.0
13487,11986,2609.0
13851,13232,2609.0
13930,11433,2609.0
14576,10721,2609.0
14633,13487,2609.0
14635,12244,2609.0
14698,14107,2609.0
14761,10581,2609.0
15096,10721,2609.0
15304,10423,2609.0
11292,13303,2610.0
11298,12891,2610.0
11986,11697,2610.0
12264,13230,2610.0
12323,13930,2610.0
13158,12889,2610.0
13244,14107,2610.0
13303,11066,2610.0
13487,14057,2610.0
13796,14057,2610.0
14576,10721,2610.0
14771,14908,2610.0
10423,13851,2611.0
11057,14092,2611.0
11278,12217,2611.0
11298,11775,2611.0
11433,13577,2611.0
11697,14730,2611.0
12266,14122,2611.0
12266,14843,2611.0
12758,13830,2611.0
13577,12953,2611.0
13830,10299,2611.0
13891,14771,2611.0
13930,13487,2611.0
14107,13930,2611.0
14107,14893,2611.0
15370,12266,2611.0
10140,12954,2612.0
11292,12156,2612.0
11292,13502,2612.0
11433,10721,2612.0
12264,12478,2612.0
12889,10423,2612.0
12889,11986,2612.0
12917,14761,2612.0
13204,14524,2612.0
13244,12892,2612.0
13303,13204,2612.0
14082,12945,2612.0
14262,13796,2612.0
14524,11697,2612.0
14685,14100,2612.0
14689,12892,2612.0
14711,13930,2612.0
14960,11298,2612.0
15041,14747,2612.0
10397,11996,2613.0
10431,11057,2613.0
10466,12280,2613.0
11721,13930,2613.0
12339,12889,2613.0
12478,12451,2613.0
12953,11278,2613.0
13230,13204,2613.0
13232,13296,2613.0
13930,10431,2613.0
14679,11298,2613.0
14771,14487,2613.0
15041,14747,2613.0
10868,13930,2614.0
11298,12191,2614.0
11618,10785,2614.0
11996,11433,2614.0
12266,11140,2614.0
12953,10785,2614.0
12953,13930,2614.0
13487,11433,2614.0
13930,15624,2614.0
13931,12953,2614.0
14492,13930,2614.0
10397,13930,2615.0
10423,12896,2615.0
10721,14683,2615.0
10721,14730,2615.0
12244,12544,2615.0
12982,13830,2615.0
13930,10599,2615.0
13930,14685,2615.0
13931,13930,2615.0
14107,14831,2615.0
14679,13487,2615.0
14747,15376,2615.0
14908,12889,2615.0
14960,11298,2615.0
15370,13930,2615.0
15624,10676,2615.0
11433,14492,2616.0
12173,14771,2616.0
12191,10994,2616.0
12264,14307,2616.0
12448,11057,2616.0
12478,14685,2616.0
12889,14122,2616.0
12992,12889,2616.0
13198,12266,2616.0
13204,10423,2616.0
13204,13487,2616.0
14112,12544,2616.0
14747,13891,2616.0
14831,13487,2616.0
15024,10721,2616.0
15096,10721,2616.0
10693,13487,2617.0
10693,13930,2617.0
10721,14492,2617.0
10785,14100,2617.0
10821,15304,2617.0
10868,11278,2617.0
11292,15380,2617.0
11697,11193,2617.0
11986,11697,2617.0
11995,11433,2617.0
12478,12339,2617.0
12953,11057,2617.0
13871,13930,2617.0
13930,10685,2617.0
13930,12889,2617.0
14122,12451,2617.0
14122,14869,2617.0
14576,11278,2617.0
14730,14100,2617.0
10408,13930,2618.0
10423,13158,2618.0
11057,15370,2618.0
11433,14122,2618.0
11697,10994,2618.0
12266,11140,2618.0
12266,13342,2618.0
12451,13931,2618.0
13198,13930,2618.0
13277,11057,2618.0
13459,13930,2618.0
13495,10994,2618.0
14027,10397,2618.0
15304,14122,2618.0
10466,10620,2619.0
10620,10466,2619.0
10693,10849,2619.0
11193,11278,2619.0
11292,14986,2619.0
11423,12889,2619.0
11433,14100,2619.0
11982,11298,2619.0
11996,14100,2619.0
12264,12478,2619.0
12266,10781,2619.0
12266,14843,2619.0
13303,11433,2619.0
13933,11697,2619.0
14082,14512,2619.0
14107,11003,2619.0
14771,14679,2619.0
14908,12889,2619.0
16218,14107,2619.0
10397,10208,2620.0
10466,10627,2620.0
10685,13930,2620.0
11267,12264,2620.0
11292,14986,2620.0
11697,11193,2620.0
11867,11298,2620.0
13158,10423,2620.0
13198,10140,2620.0
13198,13495,2620.0
13232,13204,2620.0
13577,10529,2620.0
13930,12339,2620.0
13930,13230,2620.0
13930,15919,2620.0
14262,12264,2620.0
14576,13204,2620.0
14761,15096,2620.0
14812,11292,2620.0
15376,12892,2620.0
10397,14492,2621.0
10423,13495,2621.0
11097,11292,2621.0
11278,11423,2621.0
11618,11193,2621.0
13487,10397,2621.0
13930,10599,2621.0
13931,10693,2621.0
14122,11259,2621.0
15304,10693,2621.0
15304,10721,2621.0
15376,14107,2621.0
10785,11278,2622.0
10800,14107,2622.0
11057,12323,2622.0
11433,11977,2622.0
11433,13487,2622.0
11624,14100,2622.0
11884,13232,2622.0
12264,14492,2622.0
12266,15304,2622.0
12441,13930,2622.0
12892,13244,2622.0
13930,11003,2622.0
14004,12173,2622.0
14112,10257,2622.0
14492,13303,2622.0
14633,13487,2622.0
14843,12197,2622.0
14843,14492,2622.0
14843,15027,2622.0
14869,12441,2622.0
14986,14100,2622.0
10849,14747,2623.0
11298,10728,2623.0
11986,13487,2623.0
11996,11618,2623.0
12266,10599,2623.0
12478,14908,2623.0
12889,11986,2623.0
12889,12339,2623.0
13487,14831,2623.0
13891,14747,2623.0
13930,14570,2623.0
14252,12889,2623.0
14524,13232,2623.0
14761,13256,2623.0
14869,13342,2623.0
10154,10721,2624.0
10154,11278,2624.0
10728,11298,2624.0
11618,11057,2624.0
12397,12264,2624.0
13198,13930,2624.0
13487,12206,2624.0
13796,14869,2624.0
13930,15096,2624.0
13930,15304,2624.0
14100,10599,2624.0
14107,15023,2624.0
14683,12266,2624.0
15016,11278,2624.0
10693,15304,2625.0
10721,13495,2625.0
11298,14679,2625.0
11697,10599,2625.0
11867,11298,2625.0
12244,14843,2625.0
12448,11298,2625.0
12478,12451,2625.0
12478,14908,2625.0
13487,12206,2625.0
13495,11298,2625.0
14730,11278,2625.0
14747,14107,2625.0
14908,14107,2625.0
10279,11298,2626.0
10431,14100,2626.0
10466,11648,2626.0
11057,14193,2626.0
11292,10279,2626.0
11481,12266,2626.0
12278,12266,2626.0
12953,14193,2626.0
13487,10821,2626.0
14100,10868,2626.0
14761,11193,2626.0
14761,12544,2626.0
14986,14122,2626.0
10466,14108,2627.0
10693,12266,2627.0
10693,14057,2627.0
10868,13930,2627.0
11298,11973,2627.0
12451,12478,2627.0
13930,12992,2627.0
14057,13796,2627.0
14122,12953,2627.0
14150,13930,2627.0
15370,13930,2627.0
15412,14082,2627.0
10185,12206,2628.0
11278,13871,2628.0
11697,14730,2628.0
12264,10140,2628.0
12266,13244,2628.0
12451,12953,2628.0
12892,15376,2628.0
12953,12339,2628.0
13342,11292,2628.0
13487,14771,2628.0
13495,12889,2628.0
13930,10599,2628.0
13930,10693,2628.0
13931,11433,2628.0
14100,13485,2628.0
14107,13342,2628.0
14321,11618,2628.0
14679,11540,2628.0
14685,14100,2628.0
14747,14057,2628.0
15016,11298,2628.0
10620,12889,2629.0
11057,15304,2629.0
11292,14812,2629.0
11292,14812,2629.0
11612,11057,2629.0
11618,14122,2629.0
11618,15412,2629.0
11865,11292,2629.0
12266,11193,2629.0
12544,12244,2629.0
12889,14893,2629.0
12889,14893,2629.0
12892,15016,2629.0
12953,14321,2629.0
13232,13851,2629.0
13303,14492,2629.0
13930,11423,2629.0
13930,11721,2629.0
13930,12266,2629.0
13930,12889,2629.0
14100,11042,2629.0
14100,13931,2629.0
14107,10140,2629.0
14843,14492,2629.0
14908,12478,2629.0
15370,12266,2629.0
10599,10821,2630.0
10800,12478,2630.0
10994,14307,2630.0
11603,12892,2630.0
12173,14222,2630.0
13342,13198,2630.0
13487,11066,2630.0
13495,10821,2630.0
13796,13830,2630.0
13930,14492,2630.0
14100,12323,2630.0
14747,13891,2630.0
14908,12478,2630.0
15412,11057,2630.0
15412,13930,2630.0
10140,14107,2631.0
10994,12264,2631.0
11042,14492,2631.0
11278,13495,2631.0
11697,13495,2631.0
11986,11433,2631.0
11995,11278,2631.0
12173,13034,2631.0
13230,13930,2631.0
13303,12889,2631.0
13930,12339,2631.0
13930,14108,2631.0
13930,14831,2631.0
14057,10713,2631.0
14100,10599,2631.0
14100,11995,2631.0
14307,14635,2631.0
14698,12892,2631.0
14893,12889,2631.0
15304,12889,2631.0
10397,14689,2632.0
10721,13930,2632.0
11057,10397,2632.0
11057,14783,2632.0
11298,12191,2632.0
11298,13198,2632.0
11481,13232,2632.0
11697,14492,2632.0
12758,13830,2632.0
12953,13577,2632.0
13422,12264,2632.0
13930,11042,2632.0
14100,10257,2632.0
14100,10529,2632.0
14100,15412,2632.0
14761,14696,2632.0
10257,11618,2633.0
10397,13277,2633.0
10581,14761,2633.0
10800,14869,2633.0
11292,11775,2633.0
11298,11867,2633.0
13198,10800,2633.0
13891,14057,2633.0
14108,14082,2633.0
14262,14747,2633.0
14492,10423,2633.0
10397,12266,2634.0
10397,13930,2634.0
10423,12896,2634.0
10693,10599,2634.0
10994,12264,2634.0
10994,14307,2634.0
11292,12896,2634.0
11292,14831,2634.0
11618,15016,2634.0
11697,12391,2634.0
11823,14761,2634.0
12197,11433,2634.0
12266,12278,2634.0
12915,12266,2634.0
12953,10257,2634.0
13277,11057,2634.0
13930,10821,2634.0
13930,11042,2634.0
13930,12266,2634.0
13931,12953,2634.0
14524,11057,2634.0
15023,12892,2634.0
15096,13930,2634.0
11057,15249,2635.0
11193,13577,2635.0
11423,11278,2635.0
13198,14747,2635.0
13930,12278,2635.0
14057,14489,2635.0
14869,14831,2635.0
15249,11697,2635.0
10868,12953,2636.0
11057,12953,2636.0
11066,11057,2636.0
11292,13931,2636.0
12889,13303,2636.0
13204,13931,2636.0
13303,14492,2636.0
13367,13930,2636.0
13930,11648,2636.0
14107,13476,2636.0
14122,13487,2636.0
14570,12892,2636.0
14893,11292,2636.0
10257,12953,2637.0
10423,12892,2637.0
10599,13930,2637.0
10693,14893,2637.0
10874,13204,2637.0
11042,14869,2637.0
11278,15096,2637.0
11433,14635,2637.0
11995,12953,2637.0
12264,13198,2637.0
12451,12478,2637.0
13244,12892,2637.0
13486,14869,2637.0
13487,14107,2637.0
13495,14100,2637.0
13796,14057,2637.0
13830,12758,2637.0
13930,13485,2637.0
13931,11618,2637.0
14100,10693,2637.0
14100,12953,2637.0
14108,13930,2637.0
15016,12264,2637.0
10397,10792,2638.0
10397,12945,2638.0
10721,10154,2638.0
11042,14107,2638.0
11278,12339,2638.0
11697,11193,2638.0
12264,14576,2638.0
12478,14685,2638.0
12891,11298,2638.0
12953,10693,2638.0
13930,13029,2638.0
14082,11823,2638.0
14492,11278,2638.0
14576,10721,2638.0
14771,13476,2638.0
11259,14122,2639.0
11278,12217,2639.0
14122,13487,2639.0
14193,12266,2639.0
14893,14262,2639.0
10257,13232,2640.0
10372,10397,2640.0
10693,14492,2640.0
10693,14730,2640.0
11057,15249,2640.0
11292,14843,2640.0
12266,14193,2640.0
12954,10140,2640.0
12982,12758,2640.0
14100,15016,2640.0
14524,11057,2640.0
14771,10849,2640.0
14986,11986,2640.0
10208,11057,2641.0
10397,13487,2641.0
10397,14574,2641.0
11066,11298,2641.0
11292,14812,2641.0
11298,14193,2641.0
11697,11193,2641.0
12339,14082,2641.0
12448,11057,2641.0
12892,11292,2641.0
13198,12892,2641.0
13487,13871,2641.0
15370,11298,2641.0
10821,12448,2642.0
10821,13303,2642.0
10874,14986,2642.0
10994,15304,2642.0
11193,12266,2642.0
11433,14100,2642.0
11986,12889,2642.0
11996,13930,2642.0
12173,13034,2642.0
12266,13244,2642.0
12339,11697,2642.0
13198,11298,2642.0
13303,10397,2642.0
13303,11298,2642.0
13303,14492,2642.0
13930,12339,2642.0
14100,10431,2642.0
14685,13930,2642.0
14812,11292,2642.0
10397,14683,2643.0
10431,13930,2643.0
11292,10279,2643.0
11433,13485,2643.0
11884,14057,2643.0
11986,13930,2643.0
12323,10721,2643.0
12339,12953,2643.0
12451,10721,2643.0
13204,13931,2643.0
13487,16869,2643.0
14108,13930,2643.0
14492,15304,2643.0
10693,12953,2644.0
10721,10693,2644.0
11996,12191,2644.0
13198,13930,2644.0
13303,14492,2644.0
13931,11697,2644.0
14100,14683,2644.0
14193,13198,2644.0
14908,14771,2644.0
15919,11057,2644.0
10693,14100,2645.0
10792,14100,2645.0
10800,15023,2645.0
11042,14100,2645.0
11193,14107,2645.0
11298,15401,2645.0
11996,14100,2645.0
12391,11697,2645.0
13577,11278,2645.0
13930,12094,2645.0
14100,13232,2645.0
14869,11298,2645.0
10423,10397,2646.0
10994,10529,2646.0
11292,13871,2646.0
11292,14685,2646.0
11298,11109,2646.0
11433,11986,2646.0
11721,14112,2646.0
12323,11278,2646.0
12889,14570,2646.0
12953,11995,2646.0
13204,13851,2646.0
13303,10397,2646.0
13930,12992,2646.0
13930,15412,2646.0
13931,12451,2646.0
14122,14082,2646.0
14492,12892,2646.0
10397,13303,2647.0
10685,10397,2647.0
11433,11996,2647.0
12244,13577,2647.0
13303,10721,2647.0
13930,12217,2647.0
14107,12451,2647.0
14193,14100,2647.0
14321,13204,2647.0
14492,13487,2647.0
14635,14307,2647.0
14679,12889,2647.0
14683,12889,2647.0
14908,12889,2647.0
15016,11618,2647.0
10434,13930,2648.0
10599,11433,2648.0
11057,11577,2648.0
11057,11612,2648.0
11057,11641,2648.0
11057,15919,2648.0
11298,14193,2648.0
11298,15016,2648.0
11618,10785,2648.0
12478,15096,2648.0
12758,12982,2648.0
13303,12323,2648.0
13930,15370,2648.0
10466,12280,2649.0
10469,11433,2649.0
10693,12448,2649.0
11292,13232,2649.0
11292,13244,2649.0
11298,11905,2649.0
12197,11278,2649.0
12264,14100,2649.0
12478,10721,2649.0
13487,10397,2649.0
13487,11977,2649.0
